order_id,order_date,category,subcategory,region,unit_price,quantity,discount,revenue,profit,customer_age,gender,customer_id
4890,18-12-2023,Beauty,Skincare,East,240.34,1,0.2,192.27,66.96,54,Female,1037
4891,03-09-2024,Home & Kitchen,Decor,North,501.87,3,0.1,1355.05,336.98,49,Female,2676
4892,22-02-2024,Sports,Team Sports,East,141.08,4,0.04,541.75,107.51,34,Female,2282
4893,12-02-2023,Beauty,Haircare,North,272.24,2,0.02,533.59,105.83,24,Female,2298
4894,05-02-2023,Home & Kitchen,Decor,West,694.86,2,0.19,1125.67,364.4,35,Male,2874
4895,18-12-2023,Home & Kitchen,Appliances,West,588.54,4,0.06,2212.91,885.2,19,Female,2254
4896,23-10-2023,Electronics,Audio,South,515.93,5,0.03,2502.26,670.36,47,Female,2285
4897,12-09-2024,Beauty,Fragrance,West,685.04,3,0.02,2014.02,990.82,34,Female,1636
4898,01-03-2024,Beauty,Haircare,North,725.85,2,0.03,1408.15,396.65,38,Male,1119
4899,06-07-2024,Beauty,Fragrance,North,87.3,2,0.1,157.14,73.1,20,Male,1529
4900,03-03-2024,Home & Kitchen,Furniture,West,483.6,3,0.07,1349.24,447.48,38,Female,1195
4901,10-09-2023,Electronics,Mobiles,Central,84.01,1,0.08,77.29,34.82,21,Male,1365
4902,24-04-2024,Sports,Outdoor,South,257.17,4,0.09,936.1,277.07,24,Female,1293
4903,29-03-2024,Home & Kitchen,Furniture,West,441.68,1,0.09,401.93,134.78,29,Male,2021
4904,09-06-2024,Beauty,Haircare,East,702.65,1,0.06,660.49,175.7,47,Female,1360
4905,19-05-2023,Electronics,Mobiles,East,189.28,1,0.06,177.92,44.44,33,Male,1899
4906,13-04-2024,Sports,Outdoor,East,171.17,1,0.04,164.32,49.61,23,Other,1263
4907,28-07-2023,Sports,Team Sports,Central,196.24,5,0.06,922.33,318.74,32,Female,1197
4908,30-07-2024,Home & Kitchen,Appliances,North,494.5,3,0.06,1394.49,692.18,28,Male,2649
4909,05-08-2024,Home & Kitchen,Furniture,South,584.26,1,0.04,560.89,186.45,33,Male,1782
4910,01-04-2024,Sports,Outdoor,West,436.62,1,0.05,414.79,135.89,34,Male,1127
4911,22-11-2024,Electronics,Audio,North,496.83,1,0.04,476.96,163.88,47,Other,1101
4912,28-01-2024,Sports,Outdoor,East,258.95,4,0.02,1015.08,345.67,43,Female,2477
4913,19-01-2023,Electronics,Accessories,South,614.15,2,0.1,1105.47,443.04,18,Male,2253
4914,18-03-2024,Electronics,Laptops,East,190.56,1,0.1,171.5,29.52,30,Female,1243
4915,21-07-2024,Clothing,Men,South,299.22,2,0.07,556.55,129.55,29,Male,2459
4916,15-03-2023,Sports,Fitness,East,663.6,1,0.06,623.78,96.84,48,Other,1273
4917,18-03-2023,Beauty,Skincare,North,288.43,4,0.02,1130.65,545.33,34,Other,2450
4918,19-07-2023,Beauty,Skincare,North,605.42,2,0.01,1198.73,288.25,18,Male,1786
4919,08-09-2024,Beauty,Haircare,Central,611.03,1,0.06,574.37,204.01,37,Male,1403
4920,21-01-2024,Beauty,Skincare,West,123.69,1,0.04,118.74,29.71,33,Male,1282
4921,13-12-2024,Beauty,Haircare,East,771.93,3,0.15,1968.42,720.57,43,Male,1379
4922,29-09-2024,Sports,Outdoor,East,94.37,3,0.07,263.29,48.64,37,Male,1639
4923,10-02-2024,Beauty,Haircare,North,40.79,1,0.1,36.71,14.64,36,Male,1241
4924,10-05-2024,Electronics,Mobiles,Central,648.38,4,0.14,2230.43,958.4,35,Female,2094
4925,30-08-2023,Clothing,Women,North,672.21,2,0.01,1330.98,472.18,37,Female,1265
4926,07-03-2023,Beauty,Fragrance,West,70.02,1,0.09,63.72,28.98,21,Female,2925
4927,19-10-2023,Clothing,Kids,South,212.58,3,0.1,573.97,229.51,33,Male,1217
4928,08-03-2024,Electronics,Accessories,South,305.02,1,0.08,280.62,46,31,Female,2826
4929,14-05-2023,Home & Kitchen,Appliances,North,486,3,0.05,1385.1,523.06,37,Male,2929
4930,11-06-2023,Electronics,Accessories,Central,677.7,2,0.03,1314.74,269.21,46,Female,1743
4931,11-01-2023,Home & Kitchen,Furniture,North,659.72,3,0.11,1761.45,593.94,43,Male,2687
4932,19-06-2024,Sports,Fitness,South,740.84,2,0.01,1466.86,399.3,61,Female,2531
4933,18-10-2024,Electronics,Audio,Central,256.39,2,0.05,487.14,198.63,19,Male,1021
4934,27-08-2024,Sports,Outdoor,South,471.18,3,0.08,1300.46,446.27,41,Male,2234
4935,05-10-2023,Sports,Outdoor,East,701.54,3,0.12,1852.07,327.95,40,Male,2697
4936,09-03-2024,Electronics,Audio,West,721.02,2,0.04,1384.36,611.01,29,Male,1290
4937,02-12-2024,Clothing,Kids,North,332.91,1,0.04,319.59,138.37,39,Male,2491
4938,07-03-2024,Home & Kitchen,Furniture,East,749.66,4,0.02,2938.67,1462.62,34,Male,1409
4939,04-08-2023,Beauty,Skincare,North,777.11,3,0.06,2191.45,954.12,31,Male,1036
4940,05-09-2023,Clothing,Women,West,643.17,2,0.06,1209.16,590.76,35,Male,2474
4941,14-06-2024,Beauty,Haircare,North,474.69,3,0.1,1281.66,395.15,25,Male,2187
4942,22-11-2023,Electronics,Mobiles,East,319.22,2,0.03,619.29,195.51,33,Female,2200
4943,03-09-2024,Electronics,Accessories,Central,333.33,1,0.06,313.33,139.87,18,Male,1947
4944,22-09-2024,Electronics,Laptops,North,710.55,3,0.07,1982.43,537.22,60,Other,2250
4945,27-01-2023,Clothing,Kids,West,295.47,1,0.09,268.88,102.62,20,Female,1197
4946,12-06-2024,Clothing,Women,South,500.26,1,0.05,475.25,83.81,30,Female,1428
4947,28-09-2023,Beauty,Haircare,West,726.39,3,0.09,1983.04,793.19,36,Male,1677
4948,15-01-2024,Home & Kitchen,Appliances,North,91.22,3,0.09,249.03,61.72,51,Male,1487
4949,13-07-2023,Electronics,Mobiles,North,84.36,3,0.05,240.43,37.35,20,Female,1459
4950,26-09-2023,Beauty,Skincare,North,180.2,2,0.09,327.96,154.81,27,Female,1733
4951,30-08-2023,Clothing,Men,West,20.2,3,0.03,58.78,26.77,29,Male,1587
4952,06-02-2023,Electronics,Audio,East,675.69,2,0.1,1216.24,478.56,,Female,1137
4953,25-07-2024,Sports,Outdoor,East,754.26,3,0.06,2127.01,911.36,35,Female,1820
4954,15-04-2023,Sports,Outdoor,West,292.87,1,0.06,275.3,83.14,49,Male,2234
4955,02-10-2023,Beauty,Skincare,East,45.75,3,0.1,123.52,41.2,31,Female,1809
4956,21-05-2023,Electronics,Accessories,Central,391.68,3,0.08,1081.04,372.88,40,Female,1930
4957,28-04-2023,Electronics,Laptops,Central,263.24,4,0.17,873.96,225.09,18,Male,2375
4958,30-09-2023,Clothing,Kids,South,237.15,3,0.06,668.76,115.48,27,Male,2890
4959,01-11-2024,Clothing,Kids,North,711.75,2,0.05,1352.32,487.22,54,Male,1846
4960,20-11-2024,Home & Kitchen,Decor,Central,633.39,3,0.15,1615.14,405.28,34,Female,2957
4961,06-10-2023,Sports,Fitness,West,239.1,2,0.06,449.51,218.04,25,Male,1608
4962,04-01-2024,Electronics,Mobiles,Central,480.35,2,0.06,903.06,378.12,48,Male,2126
4963,20-12-2024,Home & Kitchen,Decor,Central,364.28,1,0.2,291.42,73.56,50,Male,2559
4964,21-06-2023,Sports,Team Sports,West,46.1,2,0.06,86.67,22.9,26,Female,1504
4965,20-11-2024,Electronics,Mobiles,North,170.88,2,0.12,300.75,115.43,26,Male,1488
4966,19-03-2023,Electronics,Mobiles,North,699.08,1,0.05,664.13,122.05,40,Male,2695
4967,14-06-2023,Electronics,Mobiles,Central,23.55,1,0.09,21.43,7.26,,Male,1141
4968,04-09-2023,Clothing,Kids,West,782.09,4,0.04,3003.23,731.25,36,Female,1327
4969,28-01-2023,Clothing,Men,West,109.96,1,0.04,105.56,43.01,26,Female,2631
4970,18-08-2024,Beauty,Fragrance,South,409.62,1,0.02,401.43,119.28,41,Female,1234
4971,16-09-2024,Home & Kitchen,Furniture,North,180.38,3,0.1,487.03,153.62,39,Female,2195
4972,07-10-2023,Beauty,Skincare,East,29.47,2,0.05,55.99,23.04,22,Male,2544
4973,02-09-2024,Home & Kitchen,Appliances,Central,170.85,3,0.01,507.42,227.3,18,Female,2777
4974,17-07-2024,Sports,Team Sports,Central,691.88,1,0.06,650.37,116.26,35,Male,1903
4975,08-08-2024,Electronics,Audio,East,496.84,3,0.06,1401.09,245.02,27,Female,2411
4976,08-08-2024,Clothing,Men,North,531.1,2,0,1062.2,191.92,18,Male,2620
4977,23-02-2024,Electronics,Laptops,West,199.26,3,0.21,472.25,82.13,54,Male,1880
4978,22-03-2023,Home & Kitchen,Furniture,Central,591.14,2,0.06,1111.34,232.03,42,Female,2258
4979,05-11-2024,Beauty,Fragrance,Central,642.84,3,0.06,1812.81,512.36,27,Female,1790
4980,20-03-2024,Home & Kitchen,Appliances,East,159.52,2,0.05,303.09,132.9,38,Male,2971
4981,19-10-2024,Home & Kitchen,Decor,Central,583.51,1,0.04,560.17,174.57,32,Female,2941
4982,01-12-2024,Electronics,Mobiles,North,167.22,3,0.03,486.61,75.19,39,Male,2403
4983,17-05-2023,Electronics,Laptops,North,26.13,3,0.13,68.2,24.15,39,Male,1633
4984,21-10-2023,Electronics,Mobiles,North,698.17,2,0.08,1284.63,379.61,21,Female,1567
4985,21-05-2023,Beauty,Skincare,East,723.17,2,0.12,1272.78,499.08,34,Female,2768
4986,07-02-2023,Clothing,Men,North,157.1,2,0.03,304.77,61.29,23,Female,2929
4987,06-12-2024,Electronics,Laptops,North,90.6,3,0.02,266.36,68.29,35,Female,2308
4988,05-11-2024,Home & Kitchen,Furniture,North,535.62,1,0.04,514.2,201.9,31,Male,2544
4989,11-11-2024,Electronics,Accessories,North,140.01,3,0.06,394.83,90.45,20,Female,1223
4990,07-10-2024,Electronics,Accessories,Central,448.32,3,0.03,1304.61,319.33,57,Female,1171
4991,18-04-2024,Home & Kitchen,Furniture,Central,388.67,1,0.08,357.58,138.36,51,Male,2898
4992,17-01-2024,Electronics,Laptops,Central,365.83,4,0.09,1331.62,339.17,37,Male,2037
4993,24-12-2024,Clothing,Women,South,381.32,1,0.11,339.37,59.32,31,Female,2016
4994,08-02-2024,Electronics,Laptops,West,46.81,3,0.12,123.58,27.87,28,Female,1829
4995,13-04-2024,Sports,Fitness,West,97.73,2,0.03,189.6,28.93,21,Female,1256
4996,04-06-2023,Home & Kitchen,Appliances,East,528.16,4,0.09,1922.5,840.5,28,Female,2340
4997,29-06-2024,Home & Kitchen,Decor,West,649.43,2,0.25,974.14,290.91,46,Female,2949
4998,21-08-2024,Sports,Fitness,East,662.3,1,0.04,635.81,206.29,29,Male,1757
4999,10-05-2024,Sports,Outdoor,East,640.98,3,0.07,1788.33,860.47,18,Female,2928
5000,30-12-2023,Home & Kitchen,Furniture,South,504.84,3,0.04,1453.94,478.86,42,Female,1533
5001,25-05-2023,Sports,Outdoor,West,229.5,2,0.04,440.64,93.66,37,Male,1172
5002,25-01-2023,Electronics,Mobiles,East,101.98,1,0.16,85.66,42.3,34,Male,1574
5003,02-04-2024,Clothing,Kids,South,7.75,3,0.13,20.23,6.1,18,Male,1550
5004,13-05-2024,Clothing,Kids,Central,395.77,1,0.05,375.98,68.89,36,Male,1840
5005,18-07-2024,Clothing,Men,Central,247.77,4,0.08,911.79,225.86,39,Male,1923
5006,24-11-2024,Beauty,Fragrance,East,710.66,2,0.1,1279.19,580.43,37,Male,2946
5007,30-12-2023,Sports,Fitness,South,33.25,3,0.1,89.78,26.58,36,Male,2130
5008,28-08-2024,Sports,Outdoor,South,710.82,1,0.09,646.85,280.27,25,Female,2244
5009,06-06-2024,Clothing,Women,South,655.53,2,0.08,1206.18,496.65,40,Male,1667
5010,22-07-2023,Clothing,Women,West,328.29,1,0.01,325.01,107.96,29,Female,1183
5011,08-09-2024,Electronics,Accessories,East,25.31,5,0.1,113.9,33.62,40,Female,2206
5012,08-02-2023,Home & Kitchen,Furniture,Central,633.98,2,0.05,1204.56,266.89,18,Male,2325
5013,13-03-2024,Home & Kitchen,Appliances,South,194.65,1,0.07,181.02,82.73,31,Female,2289
5014,17-11-2024,Beauty,Fragrance,North,559.27,3,0.05,1593.92,520.88,37,Male,2024
5015,26-04-2024,Sports,Outdoor,East,56.03,3,0.04,161.37,63.34,43,Male,2023
5016,15-11-2024,Beauty,Fragrance,West,585.83,1,0.07,544.82,107.21,24,Male,2219
5017,10-02-2023,Electronics,Mobiles,East,294.53,2,0.13,512.48,140.34,26,Male,2762
5018,24-01-2024,Electronics,Audio,South,194.65,2,0.11,346.48,168.38,18,Female,1113
5019,23-07-2024,Beauty,Skincare,Central,794.97,1,0.01,787.02,329.39,27,Male,1343
5020,13-04-2024,Beauty,Haircare,West,392.16,1,0.03,380.4,85.44,25,Female,2314
5021,04-10-2024,Home & Kitchen,Appliances,North,325.66,2,0.11,579.67,177.81,18,Female,2976
5022,04-12-2023,Sports,Outdoor,Central,202.39,2,0.05,384.54,66.8,30,Male,1644
5023,13-05-2024,Sports,Outdoor,South,532.63,1,0.05,506,136.32,39,Male,2194
5024,03-11-2023,Beauty,Haircare,North,487.85,1,0.14,419.55,117.98,18,Female,1279
5025,28-09-2024,Beauty,Fragrance,Central,28.78,3,0.06,81.16,33.8,18,Female,1114
5026,29-03-2023,Clothing,Men,North,342.24,2,0.07,636.57,103.76,31,Male,1941
5027,05-07-2023,Beauty,Skincare,Central,400.66,1,0.1,360.59,103.4,42,Female,2020
5028,12-03-2023,Clothing,Kids,South,624.05,3,0.06,1759.82,792.48,43,Female,1900
5029,27-05-2024,Electronics,Mobiles,North,239.05,1,0.12,210.36,104.38,25,Male,2237
5030,19-06-2023,Home & Kitchen,Decor,Central,541.17,1,0.08,497.88,154.19,27,Female,1208
5031,20-08-2023,Clothing,Kids,North,369.55,3,0.09,1008.87,269.55,52,Male,1525
5032,02-09-2024,Clothing,Men,Central,132.99,2,0.07,247.36,77.83,20,Female,2558
5033,20-09-2023,Electronics,Mobiles,East,638.8,2,0.04,1226.5,362.99,27,Female,2327
5034,17-04-2023,Clothing,Kids,West,534.64,2,0.01,1058.59,326.02,42,Female,1606
5035,16-01-2023,Sports,Outdoor,West,763.37,3,0.05,2175.6,601.35,35,Male,2996
5036,15-06-2023,Beauty,Skincare,Central,790.11,2,0.1,1422.2,282.72,18,Male,2527
5037,29-10-2024,Home & Kitchen,Furniture,Central,772.36,2,0.07,1436.59,545.11,38,Female,1183
5038,05-02-2024,Sports,Team Sports,East,244.67,1,0.11,217.76,51.05,31,Male,1818
5039,27-12-2024,Home & Kitchen,Furniture,North,683.94,2,0.06,1285.81,483.87,18,Male,1074
5040,07-06-2023,Beauty,Skincare,North,787.46,2,0.23,1212.69,348.14,29,Female,2443
5041,14-09-2023,Home & Kitchen,Furniture,South,756.1,1,0.15,642.69,96.58,33,Male,1426
5042,30-04-2023,Beauty,Fragrance,East,200.23,1,0.14,172.2,40.69,31,Female,2772
5043,18-10-2023,Sports,Outdoor,West,246.39,1,0.07,229.14,94.24,43,Female,1400
5044,16-02-2024,Electronics,Audio,West,324.04,3,0.05,923.51,235.27,30,Female,1702
5045,12-08-2024,Electronics,Accessories,South,437.76,2,0.06,822.99,313.73,19,Male,1188
5046,26-09-2023,Electronics,Laptops,West,269.34,2,0.08,495.59,219.2,34,Male,2400
5047,17-07-2024,Electronics,Mobiles,East,215.18,3,0.08,593.9,227.54,23,Female,2992
5048,02-04-2024,Sports,Fitness,North,602.62,3,0.08,1663.23,563.17,48,Female,2043
5049,02-08-2023,Clothing,Kids,West,419.38,3,0.07,1170.07,539.05,32,Female,2978
5050,27-10-2024,Sports,Team Sports,East,56.07,2,0.05,106.53,39.4,20,Female,1429
5051,13-11-2023,Home & Kitchen,Furniture,North,420.02,3,0.13,1096.25,472.98,18,Female,2366
5052,21-04-2023,Electronics,Audio,West,259.6,3,0.13,677.56,260.95,35,Male,2634
5053,03-12-2024,Home & Kitchen,Decor,South,196.89,2,0.02,385.9,145.8,36,Male,1206
5054,28-10-2024,Electronics,Accessories,Central,148.32,2,0.11,264.01,98.62,45,Male,2412
5055,06-02-2023,Electronics,Accessories,South,607.09,2,0.21,959.2,220.42,31,Male,1696
5056,20-10-2024,Electronics,Laptops,West,20.62,2,0.03,40,11.45,25,Male,1490
5057,22-11-2024,Sports,Fitness,West,633.29,4,0.03,2457.17,811.12,29,Female,1247
5058,28-08-2024,Clothing,Women,West,193.51,1,0.1,174.16,55.6,42,Female,1205
5059,06-07-2023,Clothing,Men,North,288.25,3,0.14,743.68,258.82,46,Female,1767
5060,05-04-2024,Electronics,Laptops,North,138.07,2,0.08,254.05,44.57,41,Male,1501
5061,28-01-2024,Home & Kitchen,Furniture,South,324.1,1,0.18,265.76,73.65,35,Male,1178
5062,28-03-2024,Home & Kitchen,Appliances,North,257.09,4,0.17,853.54,291.34,35,Female,2482
5063,26-03-2024,Clothing,Kids,East,243.11,2,0.03,471.63,114.92,39,Female,1999
5064,11-04-2024,Beauty,Fragrance,Central,542,2,0.12,953.92,462.92,37,Male,2264
5065,11-01-2024,Beauty,Fragrance,West,720.54,2,0.19,1167.27,313.74,38,Male,1358
5066,19-05-2024,Home & Kitchen,Appliances,North,732.58,1,0.01,725.25,251.59,47,Female,2677
5067,20-01-2024,Home & Kitchen,Appliances,North,7.63,2,0.03,14.8,5.83,24,Male,1679
5068,13-01-2023,Home & Kitchen,Furniture,South,766.72,1,0.04,736.05,190.3,36,Male,2966
5069,26-01-2023,Beauty,Skincare,South,169.47,2,0.05,321.99,145.62,53,Female,1535
5070,30-11-2024,Home & Kitchen,Furniture,South,675.79,3,0.03,1966.55,526.66,41,Male,1728
5071,25-10-2024,Clothing,Women,East,199.56,3,0.08,550.79,95.22,32,Female,1628
5072,03-03-2024,Electronics,Audio,Central,741.76,3,0.15,1891.49,516.93,18,Female,2485
5073,08-05-2023,Beauty,Skincare,East,731.01,3,0.03,2127.24,835.75,45,Female,1683
5074,24-07-2024,Home & Kitchen,Appliances,West,709.61,2,0.01,1405.03,378.86,21,Male,2617
5075,15-04-2023,Sports,Fitness,South,65.18,1,0.01,64.53,21.16,21,Female,1935
5076,03-10-2023,Clothing,Men,West,151.31,2,0.11,269.33,75.86,36,Female,1673
5077,29-08-2023,Clothing,Kids,South,440.52,2,0.03,854.61,411.95,39,Female,1936
5078,10-01-2023,Electronics,Accessories,South,344.2,1,0.12,302.9,88.38,39,Female,1233
5079,12-08-2024,Sports,Outdoor,South,69.84,2,0.07,129.9,61.87,20,Female,1112
5080,08-01-2024,Electronics,Accessories,South,715.35,3,0.11,1909.98,751.93,46,Other,2504
5081,19-08-2023,Clothing,Kids,Central,18.54,3,0.21,43.94,17.87,27,Male,1336
5082,06-01-2024,Home & Kitchen,Decor,North,797.83,1,0.05,757.94,126.57,39,Female,2584
5083,01-01-2023,Home & Kitchen,Decor,East,155.02,2,0.1,279.04,46.43,18,Male,1123
5084,16-11-2023,Electronics,Mobiles,North,487.96,3,0.02,1434.6,527.47,26,Other,1680
5085,15-01-2024,Home & Kitchen,Furniture,South,431.54,3,0.01,1281.67,460.55,40,Female,1564
5086,05-09-2023,Beauty,Fragrance,West,70.92,2,0.05,134.75,36.56,40,Female,1678
5087,29-08-2024,Clothing,Women,Central,179.81,3,0.05,512.46,228,22,Other,2827
5088,02-07-2023,Clothing,Women,East,16.02,1,0.13,13.94,6.79,48,Male,1298
5089,11-04-2023,Sports,Fitness,East,756.24,3,0.06,2132.6,353.85,22,Female,2630
5090,21-01-2024,Home & Kitchen,Decor,West,609.3,2,0.02,1194.23,213.32,,Male,2660
5091,09-10-2024,Beauty,Fragrance,South,443.95,2,0.1,799.11,139.87,43,Male,2842
5092,01-10-2023,Electronics,Mobiles,North,383.88,1,0.12,337.81,158.7,42,Female,1130
5093,04-02-2023,Beauty,Fragrance,North,394.3,2,0.02,772.83,151.04,41,Female,1143
5094,09-12-2024,Electronics,Accessories,West,240.74,3,0.03,700.55,307.24,30,Female,1315
5095,21-11-2023,Beauty,Haircare,North,372.74,3,0.07,1039.94,325,28,Male,1060
5096,07-05-2023,Electronics,Accessories,South,290.72,2,0.1,523.3,79.53,35,Female,2232
5097,25-03-2024,Sports,Fitness,West,229.71,3,0.05,654.67,311.96,31,Male,1552
5098,22-08-2023,Clothing,Men,West,772.65,2,0.1,1390.77,392.81,26,Male,1068
5099,15-11-2024,Beauty,Fragrance,East,255.19,3,0.12,673.7,208.5,29,Male,2927
5100,03-08-2023,Electronics,Mobiles,West,121.67,2,0.06,228.74,77.02,28,Female,1710
5101,06-02-2024,Sports,Outdoor,Central,456.04,3,0.11,1217.63,200.69,33,Male,2019
5102,01-02-2024,Sports,Fitness,North,448.33,2,0.1,806.99,278.62,23,Female,1765
5103,26-06-2023,Home & Kitchen,Decor,West,292.22,2,0.16,490.93,99.74,40,Female,1437
5104,31-12-2023,Home & Kitchen,Decor,South,418.38,2,0.07,778.19,344.26,35,Female,1271
5105,21-03-2023,Beauty,Skincare,North,762.26,3,0.04,2195.31,1096.68,26,Male,1721
5106,14-04-2024,Clothing,Men,Central,594.09,1,0,594.09,175.46,26,Female,2757
5107,07-07-2024,Sports,Team Sports,North,562.16,2,0.14,966.92,480.08,33,Male,2341
5108,24-11-2024,Beauty,Fragrance,Central,81.2,2,0.01,160.78,44.31,36,Female,2468
5109,26-08-2023,Electronics,Audio,West,482.06,3,0.09,1316.02,341.48,44,Female,2468
5110,28-07-2023,Home & Kitchen,Appliances,West,335.78,2,0.11,597.69,106.87,26,Male,2234
5111,05-02-2024,Clothing,Kids,South,579.51,2,0.12,1019.94,362.18,45,Female,2941
5112,20-05-2024,Electronics,Mobiles,Central,278.16,2,0.08,511.81,214.56,39,Male,1414
5113,25-12-2024,Electronics,Mobiles,South,213.11,1,0.15,181.14,63.2,40,Female,2473
5114,19-01-2023,Clothing,Women,Central,490.21,3,0.05,1397.1,442.13,39,Female,1925
5115,23-06-2023,Clothing,Women,South,584.1,2,0.09,1063.06,266.52,36,Male,2956
5116,11-07-2023,Beauty,Haircare,North,545.83,2,0.06,1026.16,490.75,35,Male,1059
5117,06-07-2023,Electronics,Laptops,Central,685.98,3,0.03,1996.2,476.03,31,Male,1703
5118,05-12-2023,Clothing,Women,South,153.4,2,0.03,297.6,101.31,27,Female,1386
5119,29-09-2024,Sports,Team Sports,North,506.17,3,0.02,1488.14,234.16,33,Female,2802
5120,23-01-2023,Beauty,Fragrance,West,142.59,3,0.02,419.21,208.87,41,Female,2116
5121,18-08-2024,Home & Kitchen,Furniture,East,205.1,3,0.01,609.15,254.2,49,Male,2836
5122,26-03-2024,Home & Kitchen,Furniture,Central,30.04,2,0.1,54.07,10.66,38,Other,1982
5123,25-03-2024,Sports,Team Sports,West,465.91,2,0.05,885.23,161.29,31,Female,2643
5124,10-05-2024,Clothing,Women,South,27.07,3,0.03,78.77,14.67,27,Female,1700
5125,26-03-2023,Clothing,Men,West,576.09,2,0.13,1002.4,152.67,36,Female,1259
5126,29-06-2024,Clothing,Women,West,511.64,1,0.03,496.29,191.34,24,Female,2923
5127,01-07-2023,Electronics,Accessories,West,328.41,1,0.02,321.84,140.93,29,Female,2415
5128,13-01-2024,Sports,Outdoor,North,276.45,1,0.04,265.39,100.79,37,Male,1048
5129,09-05-2024,Clothing,Kids,North,123.08,2,0.08,226.47,50.14,46,Female,2601
5130,16-03-2024,Clothing,Men,East,294.61,2,0.12,518.51,188.71,39,Male,1279
5131,24-08-2023,Beauty,Fragrance,South,655.71,2,0.04,1258.96,379.04,34,Male,2724
5132,17-10-2023,Home & Kitchen,Decor,West,45.02,3,0.11,120.2,48.05,36,Male,1758
5133,14-12-2023,Clothing,Women,East,56.92,4,0.05,216.3,85.77,33,Male,2545
5134,31-01-2023,Sports,Fitness,East,627.85,2,0.07,1167.8,180.52,,Female,1597
5135,14-06-2024,Beauty,Skincare,North,260.29,2,0.06,489.35,156.39,28,Female,1014
5136,14-03-2023,Clothing,Women,East,305.95,4,0.09,1113.66,404.16,32,Male,2248
5137,01-12-2023,Beauty,Skincare,North,208.49,2,0.11,371.11,78.6,47,Male,2688
5138,23-04-2024,Sports,Outdoor,East,316.25,1,0.06,297.27,44.91,49,Male,1710
5139,28-02-2023,Clothing,Kids,North,388.03,1,0.06,364.75,105.13,28,Female,2045
5140,27-12-2024,Clothing,Kids,West,492.76,2,0.07,916.53,422.44,39,Female,2844
5141,03-10-2023,Clothing,Men,North,238.77,2,0.15,405.91,98.92,50,Male,2756
5142,12-01-2023,Sports,Outdoor,Central,155.55,2,0.01,307.99,118.58,48,Male,1963
5143,25-04-2024,Clothing,Men,East,133.68,3,0.05,380.99,160.86,52,Female,1361
5144,12-02-2024,Home & Kitchen,Decor,East,256.51,2,0.03,497.63,161.66,32,Female,1322
5145,12-04-2024,Sports,Fitness,East,389.62,2,0.12,685.73,275.9,41,Male,1370
5146,02-07-2024,Electronics,Accessories,West,275.16,2,0.09,500.79,210.15,26,Male,1181
5147,14-12-2023,Beauty,Skincare,South,212.21,3,0.06,598.43,94.25,46,Male,2480
5148,26-08-2024,Sports,Fitness,North,211.9,4,0.01,839.12,307.38,47,Female,1411
5149,28-09-2023,Home & Kitchen,Furniture,South,124.54,3,0.08,343.73,57.42,43,Female,2424
5150,02-02-2024,Clothing,Kids,North,755.42,2,0.12,1329.54,531.43,32,Female,1967
5151,26-04-2023,Electronics,Accessories,South,691.82,1,0.1,622.64,241.54,,Female,2380
5152,28-03-2024,Sports,Fitness,Central,710.08,3,0.24,1618.98,741.78,45,Female,1983
5153,10-07-2023,Electronics,Laptops,East,432.87,3,0.05,1233.68,489.79,40,Female,2250
5154,23-05-2024,Beauty,Fragrance,East,781.51,2,0.07,1453.61,693.76,36,Female,1936
5155,07-08-2024,Clothing,Kids,North,120.57,4,0.06,453.34,138.09,18,Male,1041
5156,19-09-2024,Clothing,Men,South,567.29,1,0.09,516.23,172.53,35,Male,1127
5157,09-11-2024,Clothing,Women,North,130.46,1,0.2,104.37,22.59,33,Female,2667
5158,31-03-2023,Beauty,Skincare,East,377.88,3,0.06,1065.62,532.27,28,Female,1043
5159,11-04-2023,Sports,Fitness,South,624.12,2,0.13,1085.97,348.45,39,Female,2118
5160,07-11-2024,Electronics,Laptops,South,445.79,2,0.01,882.66,136.22,33,Male,1555
5161,06-10-2023,Home & Kitchen,Decor,South,365.72,1,0.15,310.86,93.94,32,Male,2213
5162,19-01-2023,Sports,Outdoor,West,174.55,3,0.09,476.52,219.64,42,Female,1297
5163,29-07-2023,Home & Kitchen,Furniture,East,392.93,2,0.1,707.27,221.02,51,Male,1903
5164,02-09-2024,Home & Kitchen,Decor,Central,304.15,3,0.02,894.2,411.1,35,Male,2645
5165,17-09-2023,Beauty,Skincare,East,159.43,3,0.13,416.11,83.29,41,Other,2272
5166,26-02-2023,Home & Kitchen,Furniture,Central,559.61,1,0.04,537.23,222.44,34,Female,2326
5167,11-06-2024,Clothing,Kids,North,648.89,4,0.07,2413.87,622.95,47,Female,2654
5168,23-05-2023,Electronics,Laptops,Central,25.31,1,0.15,21.51,4.17,40,Female,2233
5169,15-09-2023,Home & Kitchen,Decor,West,206.83,1,0.04,198.56,49.77,18,Female,1617
5170,03-01-2023,Sports,Outdoor,East,336.51,3,0.08,928.77,264.92,35,Male,2335
5171,15-03-2024,Electronics,Mobiles,North,62.26,3,0.11,166.23,55.9,32,Male,2436
5172,22-11-2023,Home & Kitchen,Decor,South,153.75,1,0.16,129.15,42.85,41,Female,2761
5173,24-09-2024,Sports,Team Sports,Central,360.82,2,0.02,707.21,346.91,29,Male,1440
5174,02-09-2023,Home & Kitchen,Decor,South,171.75,4,0.03,666.39,267.75,28,Male,2137
